sample_idx,epoch-0,epoch-1,epoch-2,epoch-3,epoch-4
sample-22,1.9081895351409912,1.6489660739898682,1.477318525314331,0.6576533317565918,0.26103490591049194
sample-23,1.6056792736053467,0.9745856523513794,1.3683878183364868,0.23689581453800201,0.20094414055347443
sample-24,4.251368045806885,0.28619998693466187,0.2927538752555847,0.1536414623260498,0.05692065507173538
sample-25,4.788497447967529,3.922342300415039,4.4226765632629395,4.625437259674072,5.382721424102783
sample-26,4.059450626373291,3.9703547954559326,4.140102386474609,3.7888107299804688,2.8876516819000244
sample-27,0.6816450357437134,0.8323667049407959,0.628890872001648,0.2986021637916565,0.16112931072711945
sample-28,4.9584760665893555,5.179982662200928,4.572298049926758,4.893792629241943,5.215025424957275
sample-29,1.0940855741500854,1.2580785751342773,0.9260597825050354,0.6447656154632568,0.5062978267669678
sample-30,0.43086886405944824,0.27760279178619385,0.12633578479290009,0.0777343139052391,0.0427497997879982
sample-31,0.3526288866996765,0.3366815745830536,0.2152075171470642,0.5014716982841492,0.2832302153110504
sample-32,0.3783433735370636,0.13204529881477356,0.11926722526550293,0.06284164637327194,0.0368046909570694
sample-33,2.537363052368164,1.7603015899658203,2.0355587005615234,1.54654061794281,1.1964144706726074
sample-34,0.272510826587677,0.14493949711322784,0.1685207188129425,0.13940049707889557,0.1974237561225891
sample-35,3.208099842071533,2.8001208305358887,2.1196234226226807,1.1090562343597412,0.7246280312538147
sample-36,2.6218197345733643,1.8303591012954712,1.3209677934646606,2.1064655780792236,1.214462399482727
sample-37,0.4167657792568207,0.2920113503932953,0.25703164935112,0.13319112360477448,0.11187935620546341
sample-38,0.17557799816131592,0.24260979890823364,0.12220359593629837,0.13713036477565765,0.09384024888277054
sample-39,0.5127310752868652,0.23186708986759186,0.11281552910804749,0.08641721308231354,0.04570169374346733
sample-40,0.395435094833374,0.15409301221370697,0.14902642369270325,0.2018759846687317,1.7119464874267578
sample-41,2.3901901245117188,3.369328498840332,2.147258758544922,1.2818117141723633,0.33121517300605774
sample-42,3.026221990585327,2.1020541191101074,2.646389961242676,1.2218886613845825,0.8168549537658691
sample-43,3.403756618499756,3.085937261581421,2.4961228370666504,1.993599534034729,0.5758055448532104
sample-44,1.252007007598877,0.37709152698516846,0.23507484793663025,0.12069375067949295,0.057742733508348465
sample-45,0.21886366605758667,0.3244054615497589,0.17199701070785522,0.1331130713224411,0.09699710458517075
sample-46,3.466848134994507,3.507024049758911,2.8435192108154297,2.7149600982666016,1.1184701919555664
sample-47,4.236214637756348,4.078598976135254,4.525681495666504,3.738046884536743,2.379866600036621
sample-48,3.73966383934021,3.4116358757019043,3.187588930130005,0.9780519008636475,0.5281738042831421
sample-49,0.23410506546497345,0.10016398131847382,0.05853153020143509,0.06918975710868835,0.04790746793150902
sample-50,0.1390366554260254,0.11425160616636276,0.1710965782403946,0.1564830243587494,0.0576055608689785
sample-51,0.40297871828079224,0.5336503982543945,0.24247005581855774,0.16534213721752167,0.039319247007369995
sample-52,0.16178762912750244,0.10360432416200638,0.17378243803977966,0.14025761187076569,0.05591654032468796
sample-53,0.15081259608268738,0.10305614769458771,0.17551708221435547,0.14471381902694702,0.05729333683848381
sample-54,0.2533167898654938,0.1941900998353958,0.18496692180633545,0.1818307340145111,0.15918397903442383
sample-55,0.1438189297914505,0.11721013486385345,0.0814853087067604,0.2879648506641388,0.13899080455303192
sample-56,4.885098457336426,4.4287800788879395,4.354547500610352,4.1940083503723145,3.8613438606262207
sample-57,0.9657774567604065,2.3135170936584473,1.487258791923523,0.903287410736084,1.6146175861358643
sample-58,0.3026374578475952,0.16352900862693787,0.10746206343173981,0.3854573667049408,0.1229657307267189
sample-59,0.21735069155693054,0.3119981586933136,0.17242510616779327,0.13366900384426117,0.09867522865533829
sample-60,3.630573272705078,1.0639468431472778,0.2941552698612213,0.2442857325077057,0.20007242262363434
sample-61,5.279082298278809,3.4639928340911865,4.325796127319336,4.810062885284424,3.7465977668762207
sample-62,1.2056193351745605,0.33479002118110657,0.27884191274642944,0.2216121107339859,0.12929706275463104
sample-63,0.3970250189304352,0.5989738702774048,0.22668114304542542,0.08611976355314255,0.04091007262468338
sample-64,0.39055344462394714,0.4856410324573517,0.2199109047651291,0.09724461287260056,0.04327712953090668
sample-65,0.4786008298397064,1.189394235610962,0.3710941970348358,0.12942883372306824,0.05610939860343933
sample-66,0.1325785517692566,0.13877396285533905,0.17715007066726685,0.12664997577667236,0.06929242610931396
sample-67,1.6227173805236816,0.5849714279174805,0.437791645526886,0.7582253813743591,0.11706052720546722
sample-68,0.2207987755537033,0.18947137892246246,0.11931081861257553,0.20198069512844086,0.06633995473384857
sample-69,0.2861498296260834,0.167568638920784,0.09431984275579453,0.16287527978420258,0.050299644470214844
sample-70,0.5364928245544434,0.3336663544178009,0.22073988616466522,0.1105661392211914,0.09217800945043564
sample-71,0.32623758912086487,0.24550509452819824,0.12655670940876007,0.12410347163677216,0.09256701171398163
sample-72,2.794011116027832,2.887955904006958,2.639131546020508,1.9143571853637695,0.8071790933609009
sample-73,0.21925540268421173,0.20094774663448334,0.1527114361524582,0.1328466236591339,0.09594830870628357
sample-74,2.2243192195892334,2.276244878768921,0.524788498878479,0.42591559886932373,0.2894348204135895
sample-75,2.6107842922210693,2.1182265281677246,2.3854923248291016,1.885798692703247,2.747718334197998
sample-76,2.687063694000244,2.5191774368286133,2.3326921463012695,1.4066462516784668,1.2321367263793945
sample-77,0.6507180333137512,0.2505708932876587,0.15541237592697144,0.1617947220802307,0.0787295550107956
sample-78,1.1032190322875977,0.33551305532455444,0.2181529402732849,0.16455651819705963,0.0905996784567833
sample-79,1.9807512760162354,1.4473580121994019,1.6419270038604736,1.715057373046875,2.150806188583374
sample-80,0.2731872498989105,0.2971828877925873,0.1913059502840042,0.12553100287914276,0.11434336751699448
sample-81,0.27185922861099243,0.3086700439453125,0.1908532679080963,0.13028322160243988,0.11910120397806168
sample-82,1.7017806768417358,1.9161460399627686,0.8846513032913208,0.28639185428619385,0.09047935158014297
sample-83,0.1193295493721962,0.10160239040851593,0.15700900554656982,0.12378984689712524,0.05383502319455147
sample-84,3.7347218990325928,4.4164934158325195,4.798594951629639,4.977989196777344,5.471033096313477
sample-85,0.6326437592506409,0.23664669692516327,0.11239565163850784,0.11348652094602585,0.07547814399003983
sample-86,0.5254919528961182,0.19064532220363617,0.11391934752464294,0.10219354927539825,0.06430072337388992
sample-87,0.6402468681335449,0.21869537234306335,0.10941854864358902,0.1193520799279213,0.07633326947689056
sample-88,0.6071641445159912,0.22911134362220764,0.11552918702363968,0.11373700201511383,0.07477373629808426
sample-89,4.197348117828369,3.4900104999542236,4.006770133972168,3.7308623790740967,2.823868751525879
sample-90,0.9031004309654236,1.573689341545105,0.5882881283760071,0.5600672364234924,0.16240760684013367
sample-91,0.3274663984775543,0.6072666049003601,0.2620469927787781,0.18206724524497986,0.3240979015827179
sample-92,0.2868349552154541,0.12670868635177612,0.07450223714113235,0.11257579177618027,0.06554099172353745
sample-93,1.6390571594238281,1.0221283435821533,0.24332353472709656,0.28152352571487427,0.3369695246219635
sample-94,3.480834484100342,4.009465217590332,4.532599925994873,2.6837832927703857,0.4733824133872986
sample-95,0.45963555574417114,0.21843774616718292,0.31511569023132324,0.17608852684497833,0.09821835905313492
sample-96,0.41690000891685486,0.19317461550235748,0.11614147573709488,0.08710286766290665,0.11490537226200104
sample-97,4.664951801300049,3.7353339195251465,4.118131637573242,4.121006965637207,4.662056922912598
sample-98,1.892893671989441,2.159259557723999,1.3594896793365479,1.1188714504241943,0.5706172585487366
sample-99,3.5226385593414307,2.748631000518799,2.3435544967651367,0.816987156867981,0.28320199251174927
sample-100,4.101101875305176,4.514460563659668,4.189676284790039,3.529726028442383,3.6930670738220215
sample-101,0.16244003176689148,0.185922771692276,0.11420087516307831,0.10489524900913239,0.056208010762929916
sample-102,0.49141472578048706,0.43156933784484863,0.3631969392299652,0.23023930191993713,0.09585364907979965
sample-103,0.19260753691196442,0.10248260200023651,0.08990911394357681,0.12245960533618927,0.18137940764427185
sample-104,2.983886241912842,2.5764760971069336,1.2219977378845215,0.8997905254364014,0.37105825543403625
sample-105,3.837554454803467,3.8226752281188965,3.1320841312408447,2.9100043773651123,2.5722320079803467
sample-106,1.8448008298873901,0.2609666585922241,0.43477362394332886,0.34231671690940857,0.12673263251781464
sample-107,1.8975021839141846,2.9893834590911865,3.175579309463501,3.4209184646606445,3.0211377143859863
sample-108,2.8801498413085938,2.7392611503601074,2.348985433578491,2.131481647491455,1.8018443584442139
sample-109,4.341188430786133,3.8598694801330566,3.118485450744629,3.0315895080566406,2.6017158031463623
sample-110,0.21522434055805206,0.3195381760597229,0.24589809775352478,0.17684675753116608,0.09193120151758194
sample-111,2.231327533721924,1.0902633666992188,0.6139024496078491,0.21812495589256287,0.3165712356567383
sample-112,5.592702865600586,5.036910533905029,4.230705261230469,4.009292125701904,3.645984411239624
sample-113,3.565376043319702,2.6711268424987793,1.8302030563354492,1.2850990295410156,0.8399580717086792
sample-114,4.002281188964844,3.8643064498901367,3.79717755317688,3.079892158508301,2.6298534870147705
sample-115,1.635954737663269,2.2139878273010254,1.2036288976669312,0.6072039604187012,0.34177714586257935
sample-116,0.19685105979442596,0.22007746994495392,0.18250536918640137,0.18737806379795074,0.1120481789112091
sample-117,0.898431658744812,0.2857778072357178,0.14039944112300873,0.15776321291923523,0.06763496994972229
sample-118,0.35470035672187805,0.25594210624694824,0.1533222496509552,0.1196749210357666,0.07270044088363647
sample-119,0.5943112969398499,0.3031196594238281,0.11882411688566208,0.13733291625976562,0.0772286057472229
sample-120,0.2926437556743622,0.16874368488788605,0.09240475296974182,0.10881784558296204,0.04283728823065758
sample-121,0.27519795298576355,0.17018736898899078,0.09732356667518616,0.15331150591373444,0.07898911088705063
sample-122,5.0763630867004395,4.985622882843018,4.693663120269775,3.6658358573913574,2.9350757598876953
sample-123,0.2486993968486786,0.21046829223632812,0.16081145405769348,0.15498347580432892,0.10642247647047043
sample-124,0.22646929323673248,0.14931488037109375,0.08625263720750809,0.06575321406126022,0.05266609415411949
sample-125,0.20314422249794006,0.21402503550052643,0.17477495968341827,0.15695908665657043,0.1605052798986435
sample-126,2.419069290161133,0.3109206259250641,0.30033671855926514,0.23723654448986053,0.12047819048166275
sample-127,0.5108200907707214,0.22672827541828156,0.08290286362171173,0.07621496915817261,0.06046237051486969
sample-128,0.3788576126098633,0.35172656178474426,0.17863193154335022,0.1484752595424652,0.08455155044794083
sample-129,0.22705739736557007,0.1392701417207718,0.11058022826910019,0.21282678842544556,0.10529930144548416
sample-130,0.5721970796585083,0.17522788047790527,0.14492464065551758,0.18720261752605438,0.1437746286392212
sample-131,0.609866738319397,0.17811739444732666,0.1505877524614334,0.15057401359081268,0.11411813646554947
sample-132,0.8142551183700562,0.3944270610809326,0.3234718441963196,0.22882899641990662,0.10164933651685715
sample-133,3.504333734512329,3.817075252532959,3.7266640663146973,4.200046062469482,3.5038816928863525
sample-134,0.91236412525177,0.8589470386505127,0.7333736419677734,0.9550436735153198,0.20919953286647797
sample-135,0.32738804817199707,0.1433069258928299,0.19478599727153778,0.06817339360713959,0.03528488054871559
sample-136,4.759260177612305,4.68980073928833,4.56077241897583,4.789942741394043,5.455760478973389
sample-137,0.21080425381660461,0.20240014791488647,0.23862801492214203,0.17309318482875824,0.10816725343465805
sample-138,0.3712782859802246,0.20257635414600372,0.2945180833339691,0.2481583207845688,0.27649953961372375
sample-139,4.019110202789307,2.1301426887512207,1.8283112049102783,1.7337844371795654,0.6561928987503052
sample-140,4.1984639167785645,3.2776377201080322,2.9130120277404785,0.6461065411567688,2.2337124347686768
sample-141,3.372894763946533,3.2015419006347656,2.9695627689361572,3.602776527404785,4.063796520233154
sample-142,0.31457462906837463,0.2043357640504837,0.1496364027261734,0.1461041271686554,0.11850067973136902
sample-143,0.129505917429924,0.11111021786928177,0.15492895245552063,0.12953011691570282,0.08390908688306808
sample-144,3.150660753250122,4.150774002075195,4.57356071472168,4.211940288543701,4.026618003845215
sample-145,0.24587441980838776,0.3116147518157959,0.13009892404079437,0.3508578836917877,0.2711830139160156
sample-146,0.28500282764434814,0.24207858741283417,0.13344652950763702,0.14313244819641113,0.11345098167657852
sample-147,0.13458679616451263,0.10276038199663162,0.16021597385406494,0.155787855386734,0.08824741840362549
sample-148,0.15349996089935303,0.10458488762378693,0.18294209241867065,0.13686072826385498,0.09919828176498413
sample-149,3.1172127723693848,1.7042596340179443,0.7582288980484009,0.40835335850715637,0.2044975459575653
sample-150,3.8874926567077637,3.4449710845947266,3.2369585037231445,2.9525234699249268,2.7754218578338623
sample-151,3.055318593978882,1.822289228439331,0.9154936075210571,0.358882874250412,0.18701417744159698
sample-152,3.1832942962646484,1.898777961730957,0.873915433883667,0.35031694173812866,0.22024859488010406
sample-153,2.9340617656707764,1.7391811609268188,0.7972301840782166,0.38083165884017944,0.27813854813575745
sample-154,4.803875923156738,4.553175449371338,5.085441589355469,4.512638568878174,3.9231722354888916
sample-155,5.139875888824463,3.8371646404266357,3.909990072250366,3.7078213691711426,2.959437847137451
sample-156,0.21062956750392914,0.21206963062286377,0.21105389297008514,0.20554247498512268,0.46206068992614746
sample-157,0.21944887936115265,0.15101075172424316,0.19348077476024628,0.16739775240421295,0.12356831878423691
sample-158,5.32260274887085,5.178144454956055,5.034725189208984,5.012694358825684,5.061487674713135
sample-159,4.204346179962158,4.722952842712402,4.697967529296875,3.9891252517700195,4.427539825439453
sample-160,0.5365184545516968,0.3611951172351837,0.20104923844337463,0.14385630190372467,0.21141725778579712
sample-161,5.278382301330566,4.554230690002441,3.7531261444091797,3.4349536895751953,3.561493396759033
sample-162,0.20401793718338013,0.14523284137248993,0.10605018585920334,0.11551591753959656,0.06564939767122269
sample-163,2.4262561798095703,0.6826618313789368,0.18576745688915253,0.12954938411712646,0.06209578737616539
sample-164,0.6322385668754578,0.14138227701187134,0.10853169113397598,0.09158676862716675,0.058702412992715836
sample-165,4.666515827178955,4.773273944854736,4.8302226066589355,4.6314592361450195,4.0447235107421875
sample-166,0.35044366121292114,0.1195453554391861,0.1059119775891304,0.1440495401620865,0.0882842019200325
sample-167,0.7606353759765625,0.4718613624572754,0.39091041684150696,0.2907293736934662,0.36684560775756836
sample-168,0.4310382306575775,0.28235718607902527,0.2604644298553467,0.20741021633148193,0.19272492825984955
sample-169,0.42050743103027344,0.1728343665599823,0.14268501102924347,0.08829674869775772,0.08261655271053314
sample-170,0.42684587836265564,0.2744065821170807,0.15902914106845856,0.14088228344917297,0.11546695232391357
sample-171,0.6388713121414185,0.33306699991226196,0.23820526897907257,0.17868666350841522,0.41549158096313477
sample-172,0.13206222653388977,0.10280587524175644,0.14291082322597504,0.12459550052881241,0.04826659709215164
sample-173,0.3104255497455597,0.21470820903778076,0.2639603614807129,0.1680183857679367,0.1572764366865158
sample-174,0.14817793667316437,0.15573541820049286,0.21279200911521912,0.1720828264951706,0.09496541321277618
sample-175,0.1983570158481598,0.1671895980834961,0.1592135727405548,0.18576370179653168,0.1338273137807846
sample-176,3.0888798236846924,1.6452966928482056,1.6964049339294434,0.23850612342357635,0.2672504782676697
sample-177,2.619030475616455,2.6841487884521484,2.0987436771392822,2.2264018058776855,1.7650341987609863
sample-178,0.2632264792919159,0.16486378014087677,0.21094085276126862,0.1848035305738449,0.14458850026130676
sample-179,0.21604770421981812,0.24097685515880585,0.15560227632522583,0.16608977317810059,0.13713203370571136
sample-180,0.21059133112430573,0.2641662359237671,0.1729878932237625,0.17051361501216888,0.12674827873706818
sample-181,0.4984125792980194,0.3902589678764343,0.25429967045783997,0.18929047882556915,0.10019245743751526
sample-182,0.6665283441543579,0.24038000404834747,0.13433469831943512,0.34461256861686707,0.12895017862319946
sample-183,1.1149719953536987,0.9546483159065247,1.6043452024459839,0.9659149646759033,0.6161581873893738
sample-184,0.3800095319747925,0.16232724487781525,0.1199776828289032,0.1408306062221527,0.14108550548553467
sample-185,0.25160911679267883,0.1244249939918518,0.08904709666967392,0.14880743622779846,0.15227849781513214
sample-186,0.9212951064109802,0.15603376924991608,0.19159270823001862,0.16431541740894318,0.06871898472309113
sample-187,4.758771896362305,5.441396236419678,5.404392719268799,5.42517614364624,4.291085243225098
sample-188,1.1041045188903809,0.211443692445755,0.24599336087703705,0.23199309408664703,0.15388984978199005
sample-189,1.8432657718658447,0.5337539911270142,0.34878620505332947,0.24140460789203644,0.1354130506515503
sample-190,3.6903023719787598,2.44789457321167,2.1732916831970215,1.4859557151794434,1.399364948272705
sample-191,0.430529922246933,0.24822574853897095,0.1638442724943161,0.09709620475769043,0.053579699248075485
sample-192,0.6854533553123474,0.46514302492141724,0.3928297162055969,0.22882160544395447,0.07954854518175125
sample-193,3.992652177810669,3.9301340579986572,3.4979255199432373,3.204629421234131,2.5483717918395996
sample-194,2.438931465148926,0.6791906356811523,1.1749966144561768,0.4630354046821594,0.2422690987586975
sample-195,3.2362747192382812,3.7327520847320557,3.9719390869140625,3.094177722930908,3.2835400104522705
sample-196,1.635784387588501,1.5094553232192993,0.35444679856300354,0.42829182744026184,0.13432709872722626
sample-197,0.47145769000053406,0.25367307662963867,0.16662061214447021,0.32722270488739014,0.1416420042514801
sample-198,0.7516789436340332,0.20826829969882965,0.22873160243034363,0.15561839938163757,0.10969643294811249
sample-199,0.9942505359649658,0.15650056302547455,0.11295587569475174,0.15199868381023407,0.03270799666643143
sample-200,3.0129146575927734,3.676909923553467,2.081493616104126,0.6540345549583435,0.3962130546569824
sample-201,3.020974636077881,3.729526996612549,2.119846820831299,0.6714719533920288,0.41631361842155457
sample-202,3.808912754058838,4.470762252807617,4.151172637939453,3.776118755340576,3.913407802581787
sample-203,0.34659042954444885,0.2068680226802826,0.28669804334640503,0.4101155996322632,0.20330698788166046
sample-204,0.14519767463207245,0.3239312469959259,0.15148593485355377,0.3241725564002991,0.17815430462360382
sample-205,2.8288607597351074,2.664759874343872,3.0383267402648926,1.8489066362380981,1.1313139200210571
sample-206,1.4340224266052246,1.115297794342041,0.6721417903900146,0.36106330156326294,0.21431371569633484
sample-207,1.3903392553329468,0.3563753366470337,0.20388834178447723,0.10384998470544815,0.07865782082080841
sample-208,1.4397351741790771,1.6495018005371094,0.712418794631958,0.28359922766685486,0.10188589990139008
sample-209,3.9701147079467773,3.022240400314331,2.5874722003936768,1.5058000087738037,1.080000877380371
sample-210,0.6407577395439148,0.7518810629844666,0.242961585521698,0.1883382350206375,0.08329319208860397
sample-211,4.353965759277344,4.215445518493652,4.2505693435668945,3.678004264831543,3.0303807258605957
sample-212,1.9910176992416382,0.4305512309074402,0.25367677211761475,0.2501868009567261,0.14820127189159393
sample-213,4.071043968200684,5.177028179168701,5.205384731292725,4.465792655944824,5.198684215545654
sample-214,1.4690204858779907,0.29150062799453735,0.23522834479808807,0.24529887735843658,0.15269352495670319
sample-215,0.1304096281528473,0.12040833383798599,0.1485532522201538,0.1202249526977539,0.05746510624885559
sample-216,0.3346801698207855,0.17785081267356873,0.19774651527404785,0.13132435083389282,0.04306979477405548
sample-217,3.3408985137939453,4.430864334106445,3.9833309650421143,3.4016685485839844,3.232351303100586
sample-218,0.2716686427593231,0.2286810576915741,0.17676015198230743,0.14844360947608948,0.14232660830020905
sample-219,0.27464601397514343,0.23892095685005188,0.18067435920238495,0.15015943348407745,0.1529277265071869
sample-220,0.7433173656463623,0.4108421504497528,1.1436249017715454,0.5015827417373657,0.22110022604465485
sample-221,0.19336965680122375,0.31812918186187744,0.14221680164337158,0.14089883863925934,0.11172019690275192
sample-222,0.2599848210811615,0.14259043335914612,0.15982316434383392,0.10470589250326157,0.07553540170192719
sample-223,1.856935977935791,0.9193212985992432,0.4663524627685547,0.5629754066467285,0.294091135263443
sample-224,0.8043553233146667,0.3311552405357361,0.1531289517879486,0.5322542190551758,0.1735568791627884
sample-225,0.7062973380088806,0.2748381197452545,0.1308407336473465,0.40803369879722595,0.13650116324424744
sample-226,3.6219863891601562,4.911036014556885,5.432240009307861,4.537023544311523,5.541041851043701
sample-227,0.7309310436248779,0.20789575576782227,0.12562720477581024,0.4078141748905182,0.13915438950061798
sample-228,0.72020024061203,0.31030431389808655,0.13297303020954132,0.3930469751358032,0.15214623510837555
sample-229,1.4104171991348267,0.31468090415000916,0.13708463311195374,0.4619487524032593,0.14842326939105988
sample-230,1.0221278667449951,0.261986643075943,0.1323692947626114,0.44591930508613586,0.14765992760658264
sample-231,0.43734094500541687,0.2589412033557892,0.14589624106884003,0.1636205017566681,0.13029076159000397
sample-232,4.2220988273620605,4.020423412322998,3.5607309341430664,3.911050796508789,4.219181537628174
sample-233,0.11313751339912415,0.12694516777992249,0.16198989748954773,0.1532597541809082,0.0784115120768547
sample-234,0.30693042278289795,0.09612244367599487,0.12798304855823517,0.08207420259714127,0.06524854898452759
sample-235,0.8844400644302368,0.3212946653366089,0.18884269893169403,0.11621608585119247,0.04824160411953926
sample-236,0.36687037348747253,0.2945338785648346,0.1408539116382599,0.22157810628414154,0.1462334841489792
sample-237,0.6717562675476074,0.23872435092926025,0.16656237840652466,0.1509537696838379,0.1035330593585968
sample-238,0.19663573801517487,0.21714942157268524,0.16914932429790497,0.17424573004245758,0.17968080937862396
sample-239,4.557061195373535,4.5712432861328125,4.144905090332031,3.97213077545166,3.61993145942688
sample-240,0.32354575395584106,1.3992245197296143,0.1935194730758667,0.13414905965328217,0.5581755042076111
sample-241,0.44490891695022583,0.28277280926704407,0.19377613067626953,0.2243831306695938,0.2930465042591095
sample-242,0.7678124904632568,0.8799270987510681,0.3590652048587799,0.21189025044441223,0.26302370429039
sample-243,0.3064442276954651,0.23446674644947052,0.2813423275947571,0.23361726105213165,0.14251279830932617
sample-244,1.9880616664886475,2.282015323638916,1.5565263032913208,1.1266108751296997,0.545362114906311
sample-245,3.445775270462036,1.8690956830978394,1.2695674896240234,1.6257269382476807,0.4869072735309601
sample-246,0.3138135075569153,0.13795723021030426,0.2505490183830261,0.21445812284946442,0.1528506875038147
sample-247,0.42566922307014465,0.16513113677501678,0.12373918294906616,0.1459490954875946,0.10155521333217621
sample-248,2.2199034690856934,2.8071837425231934,2.5762953758239746,1.5759894847869873,1.7800968885421753
sample-249,1.6261394023895264,0.430262953042984,1.1091442108154297,0.4259192645549774,0.16616488993167877
sample-250,5.016083240509033,4.587387561798096,4.541955947875977,4.6929450035095215,4.127493381500244
sample-251,0.1997048258781433,0.10909921675920486,0.10042278468608856,0.09259743988513947,0.05019545927643776
sample-252,5.114503860473633,4.603938102722168,3.932244300842285,3.370607376098633,2.8593335151672363
sample-253,0.5504403710365295,0.2410380244255066,0.14712706208229065,0.14297302067279816,0.03039844147861004
sample-254,3.2219691276550293,3.1230759620666504,2.3400120735168457,1.9591366052627563,1.92008376121521
sample-255,0.44002631306648254,0.45829886198043823,0.1397009640932083,0.1856163740158081,0.06323964893817902
sample-256,4.08529806137085,4.334623336791992,3.4740781784057617,2.9850974082946777,2.7872800827026367
sample-257,0.35996484756469727,0.20846806466579437,0.28874796628952026,0.15512721240520477,0.06904579699039459
sample-258,5.154987812042236,5.239924430847168,5.333240985870361,5.218780040740967,4.640269756317139
sample-259,0.12168579548597336,0.18151213228702545,0.15869566798210144,0.28994083404541016,0.1262671798467636
sample-260,2.198369264602661,0.9869247674942017,0.8809540271759033,0.673581063747406,0.45724815130233765
sample-261,2.472442626953125,1.4996557235717773,1.1419097185134888,1.01240873336792,0.3510425090789795
sample-262,0.38525399565696716,0.1737305372953415,0.20462541282176971,0.1674392819404602,0.07234809547662735
sample-263,3.267589569091797,2.6246604919433594,2.7133371829986572,2.2824034690856934,1.4288984537124634
sample-264,0.2440415322780609,0.10512010008096695,0.09174665063619614,0.0542682521045208,0.05217582732439041
sample-265,1.624806523323059,0.8350532054901123,0.35951662063598633,0.3104597330093384,0.15994051098823547
sample-266,0.7621476054191589,0.3718491494655609,0.7840703129768372,0.3173210918903351,0.10599818825721741
sample-267,0.21797829866409302,0.13346457481384277,0.12231963872909546,0.38566553592681885,0.16919784247875214
sample-268,0.42667946219444275,0.36452633142471313,0.32322630286216736,0.2100210040807724,0.08484519273042679
sample-269,1.6625441312789917,0.591977059841156,0.4261491596698761,0.5272467732429504,0.16922089457511902
sample-270,4.783042907714844,5.106489181518555,5.258920192718506,3.903068780899048,4.995987415313721
sample-271,1.461001992225647,1.1840870380401611,1.2342655658721924,1.029603123664856,0.6657657623291016
sample-272,0.19121399521827698,0.11335359513759613,0.07010717689990997,0.15321853756904602,0.10121052712202072
sample-273,1.2122528553009033,0.8391812443733215,0.9939079284667969,1.068720817565918,0.9145317673683167
sample-274,3.6411166191101074,3.869718551635742,3.8647875785827637,3.9588623046875,3.82883620262146
sample-275,0.9650908708572388,1.0889474153518677,0.507050096988678,0.13219352066516876,0.08154277503490448
sample-276,2.6640448570251465,4.377729415893555,3.559277296066284,1.826244592666626,0.7814866304397583
sample-277,0.10764352232217789,0.10473884642124176,0.13987252116203308,0.08361494541168213,0.0434589721262455
sample-278,0.5009571313858032,0.4691576361656189,0.39423105120658875,0.45089924335479736,0.5698212385177612
sample-279,4.579925060272217,4.525295734405518,4.4956583976745605,4.00880241394043,4.094143867492676
sample-280,4.218660354614258,4.668974876403809,4.862518310546875,3.3443546295166016,4.001480579376221
sample-281,0.4063356816768646,0.1939050704240799,0.12627263367176056,0.3666037917137146,0.16106010973453522
sample-282,0.23209498822689056,0.20136334002017975,0.2508312463760376,0.1457231342792511,0.07740338146686554
sample-283,1.7040412425994873,1.7243483066558838,1.9926120042800903,1.4154644012451172,1.0560014247894287
